Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,Franchise,Console_Company
6060,J-League Victory Goal '96,Saturn,1996,Sports,Sega,0,0,0.29,0,0.29,90s,Other,Sega
6298,Kakyuusei,Saturn,1997,Strategy,Elf,0,0,0.28,0,0.28,90s,Other,Sega
7383,Kanzen Chuuki Pro Yakyuu Greatest Nine,Saturn,1995,Sports,Sega,0,0,0.22,0,0.22,90s,Other,Sega
8907,Kidou Senkan Nadesico,Saturn,1997,Strategy,Sega,0,0,0.15,0,0.15,90s,Other,Sega
6689,Kidou Senshi Gundam: Giren no Yabou,Saturn,1998,Strategy,Namco Bandai Games,0,0,0.25,0,0.25,90s,Other,Sega
7654,Langrisser III,Saturn,1996,Strategy,NCS,0,0,0.2,0,0.2,90s,Other,Sega
9633,Last Bronx,Saturn,1996,Fighting,Sega,0,0,0.13,0,0.13,90s,Other,Sega
7102,Lunar: Silver Star Story,Saturn,1996,Role-Playing,Kadokawa Shoten,0,0,0.23,0,0.23,90s,Other,Sega
7419,Lunar: Silver Star Story Complete,Saturn,1997,Role-Playing,Kadokawa Shoten,0,0,0.21,0,0.21,90s,Other,Sega
4757,Mobile Suit Gundam,Saturn,1995,Action,Namco Bandai Games,0,0,0.41,0,0.41,90s,Other,Sega
6332,Mobile Suit Gundam Side Story I: Senritsu no Blue,Saturn,1996,Shooter,Namco Bandai Games,0,0,0.28,0,0.28,90s,Other,Sega
7671,Mobile Suit Gundam Side Story II: Aoi o Uketsugu Mono,Saturn,1996,Shooter,Namco Bandai Games,0,0,0.2,0,0.2,90s,Other,Sega
9019,Mobile Suit Gundam Side Story III: Sabakareshi Mono,Saturn,1997,Shooter,Namco Bandai Games,0,0,0.15,0,0.15,90s,Other,Sega
9637,Momotaro Douchuuki,Saturn,1997,Misc,Hudson Soft,0,0,0.13,0,0.13,90s,Other,Sega
4535,Neon Genesis Evangelion,Saturn,1996,Adventure,Sega,0,0,0.44,0,0.44,90s,Other,Sega
4624,Neon Genesis Evangelion 2nd Impression,Saturn,1997,Role-Playing,Sega,0,0,0.42,0,0.42,90s,Other,Sega
5459,Night Warriors: Darkstalkers' Revenge,Saturn,1995,Fighting,Virgin Interactive,0,0,0.34,0,0.34,90s,Other,Sega
4570,NiGHTS into dreams...,Saturn,1996,Platform,Sega,0,0,0.43,0,0.43,90s,Other,Sega
9791,Nippon Daihyou Team no Kantoku ni Narou! Sekaihatsu Soccer RPG,Saturn,1998,Sports,Sega,0,0,0.12,0,0.12,90s,Other,Sega
5240,Nonomura Byoin no Hitobito,Saturn,1996,Adventure,Elf,0,0,0.36,0,0.36,90s,Other,Sega
5175,Panzer Dragoon,Saturn,1995,Shooter,Sega,0,0,0.37,0,0.37,90s,Other,Sega
5820,Panzer Dragoon II Zwei,Saturn,1995,Shooter,Sega,0,0,0.31,0,0.31,90s,Other,Sega
8566,Parodius,Saturn,1995,Shooter,Konami Digital Entertainment,0,0,0.16,0,0.17,90s,Other,Sega
7416,Pro Yakyuu Greatest Nine '97,Saturn,1997,Sports,Sega,0,0,0.21,0,0.21,90s,Other,Sega
6801,Pro Yakyuu Team o Tsukurou!,Saturn,1998,Sports,Sega,0,0,0.25,0,0.25,90s,Other,Sega
3401,Puyo Puyo Sun,Saturn,1997,Puzzle,Compile,0,0,0.6,0,0.6,90s,Other,Sega
8555,Resident Evil,Saturn,1997,Action,Capcom,0,0,0.17,0,0.17,90s,Resident Evil,Sega
3804,"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare",Saturn,1998,Adventure,Sega,0,0,0.53,0,0.53,90s,Other,Sega
3690,Sakura Wars,Saturn,1996,Adventure,Sega,0,0,0.55,0,0.55,90s,Other,Sega
9884,San Goku Shi V,Saturn,1996,Strategy,Tecmo Koei,0,0,0.12,0,0.12,90s,Other,Sega
8871,Saturn Bomberman,Saturn,1996,Puzzle,Sega,0,0,0.15,0,0.15,90s,Other,Sega
1778,Sega Rally Championship,Saturn,1995,Racing,Sega,0.21,0.16,0.77,0.02,1.16,90s,Other,Sega
6803,Sentimental Graffiti,Saturn,1998,Adventure,NEC Interchannel,0,0,0.25,0,0.25,90s,Other,Sega
5069,Shin Megami Tensei: Devil Summoner,Saturn,1995,Role-Playing,Atlus,0,0,0.38,0,0.38,90s,Other,Sega
5858,Shin Megami Tensei: Devil Summoner - Soul Hackers,Saturn,1997,Role-Playing,Atlus,0,0,0.31,0,0.31,90s,Other,Sega
9536,Shining Force III,Saturn,1997,Strategy,Sega,0,0,0.13,0,0.13,90s,Other,Sega
6307,SimCity 2000,Saturn,1994,Simulation,Sega,0,0,0.28,0,0.28,90s,Other,Sega
9784,Sonic Jam,Saturn,1997,Platform,Sega,0,0,0.12,0,0.12,90s,Sonic,Sega
5708,Street Fighter Alpha 2,Saturn,1995,Fighting,Virgin Interactive,0,0,0.32,0,0.32,90s,Other,Sega
5397,Street Fighter Alpha: Warriors' Dreams,Saturn,1996,Fighting,Capcom,0,0,0.35,0,0.35,90s,Other,Sega
8046,Super Real Mahjong P V,Saturn,1995,Misc,Seta Corporation,0,0,0.19,0,0.19,90s,Other,Sega
3707,Super Robot Taisen F,Saturn,1997,Strategy,Banpresto,0,0,0.55,0,0.55,90s,Other,Sega
3713,Super Robot Taisen F Kanketsuhen,Saturn,1998,Strategy,Banpresto,0,0,0.55,0,0.55,90s,Other,Sega
6663,Tengai Makyou: Daishi no Mokushiroku - The Apocalypse IV,Saturn,1997,Role-Playing,Hudson Soft,0,0,0.26,0,0.26,90s,Other,Sega
9616,The House of the Dead,Saturn,1997,Shooter,Sega,0,0,0.13,0,0.13,90s,Other,Sega
6205,The King of Fighters '95,Saturn,1995,Fighting,SNK Playmore,0,0,0.28,0,0.28,90s,Other,Sega
7521,The King of Fighters '96,Saturn,1996,Fighting,SNK,0,0,0.21,0,0.21,90s,Other,Sega
8378,The King of Fighters '97,Saturn,1998,Fighting,SNK,0,0,0.17,0,0.17,90s,Other,Sega
5097,Tokimeki Memorial: Forever with You,Saturn,1996,Simulation,Konami Digital Entertainment,0,0,0.38,0,0.38,90s,Other,Sega
8180,Vampire Savior: The Lord of Vampire,Saturn,1998,Fighting,Capcom,0,0,0.18,0,0.18,90s,Other,Sega
3275,Virtua Cop,Saturn,1995,Shooter,Sega,0,0,0.62,0,0.62,90s,Other,Sega
5912,Virtua Cop 2,Saturn,1996,Shooter,Sega,0,0,0.3,0,0.3,90s,Other,Sega
1950,Virtua Fighter,Saturn,1994,Fighting,Sega,0.17,0.12,0.77,0.02,1.07,90s,Other,Sega
918,Virtua Fighter 2,Saturn,1995,Fighting,Sega,0.34,0.26,1.3,0.03,1.93,90s,Other,Sega
9899,Virtua Fighter CG Portrait Series Vol.4: Pai Chan,Saturn,1995,Misc,Sega,0,0,0.12,0,0.12,90s,Other,Sega
7101,Virtua Fighter Kids,Saturn,1995,Fighting,Sega,0,0,0.23,0,0.23,90s,Other,Sega
7742,Wing Arms,Saturn,1994,Shooter,Sega,0,0,0.2,0,0.2,90s,Other,Sega
6624,X-Men vs. Street Fighter,Saturn,1997,Fighting,Capcom,0,0,0.26,0,0.26,90s,Other,Sega
7581,X-Men: Children of the Atom,Saturn,1995,Fighting,Acclaim Entertainment,0,0,0.21,0,0.21,90s,Other,Sega
9134,Shining Force CD,Sega CD,1994,Strategy,Sega,0,0,0.14,0,0.14,90s,Other,Sega
1285,Sonic CD,Sega CD,1993,Platform,Sega,1,0.36,0.09,0.05,1.5,90s,Sonic,Sega
3311,Bahamut Lagoon,Super NES,1996,Role-Playing,SquareSoft,0,0,0.62,0,0.62,90s,Other,Nintendo
8187,Battle Commander: Hachibushu Shura no Heihou,Super NES,1991,Strategy,Banpresto,0,0,0.18,0,0.18,90s,Other,Nintendo
5574,Battle Dodge Ball,Super NES,1991,Sports,Banpresto,0,0,0.33,0,0.33,90s,Other,Nintendo
8722,Battle Soccer: Field no Hasha,Super NES,1992,Sports,Banpresto,0,0,0.16,0,0.16,90s,Other,Nintendo
6383,Bishoujo Senshi Sailormoon R,Super NES,1993,Fighting,Namco Bandai Games,0,0,0.27,0,0.27,90s,Other,Nintendo
8470,Bomberman B-Daman,Super NES,1996,Shooter,Hudson Soft,0,0,0.17,0,0.17,90s,Other,Nintendo
5286,Breath of Fire II,Super NES,1994,Role-Playing,Laguna,0,0,0.36,0,0.36,90s,Other,Nintendo
2622,Capcom's Soccer Shootout,Super NES,1993,Sports,Nintendo,0,0,0.8,0,0.8,90s,Other,Nintendo
706,Chrono Trigger,Super NES,1995,Role-Playing,SquareSoft,0.28,0,2.02,0.01,2.31,90s,Other,Nintendo
9571,Contra III: The Alien Wars,Super NES,1992,Shooter,Konami Digital Entertainment,0,0,0.13,0,0.13,90s,Other,Nintendo
4301,Crayon Shin-Chan: Arashi o Yobu Enji,Super NES,1993,Platform,Namco Bandai Games,0,0,0.46,0,0.46,90s,Other,Nintendo
5106,Dai-4-Ji Super Robot Taisen,Super NES,1995,Strategy,Banpresto,0,0,0.38,0,0.38,90s,Other,Nintendo
5952,Daikaijyuu Monogatari,Super NES,1994,Role-Playing,Hudson Soft,0,0,0.3,0,0.3,90s,Other,Nintendo
9888,Daikaijyuu Monogatari II,Super NES,1996,Role-Playing,Hudson Soft,0,0,0.12,0,0.12,90s,Other,Nintendo
2000,Derby Stallion 96,Super NES,1996,Sports,ASCII Entertainment,0,0,1.04,0.01,1.05,90s,Other,Nintendo
2418,Derby Stallion II,Super NES,1994,Sports,ASCII Entertainment,0,0,0.87,0,0.87,90s,Other,Nintendo
1800,Derby Stallion III,Super NES,1995,Sports,ASCII Entertainment,0,0,1.15,0,1.15,90s,Other,Nintendo
1035,Disney's Aladdin,Super NES,1993,Platform,Capcom,0.94,0.34,0.21,0.27,1.75,90s,Other,Nintendo
999,Disney's The Lion King,Super NES,1994,Platform,Virgin Interactive,1.26,0.39,0.08,0.06,1.79,90s,Other,Nintendo
76,Donkey Kong Country,Super NES,1994,Platform,Nintendo,4.36,1.71,3,0.23,9.3,90s,Donkey Kong,Nintendo
196,Donkey Kong Country 2: Diddy's Kong Quest,Super NES,1995,Platform,Nintendo,2.1,0.74,2.2,0.11,5.15,90s,Donkey Kong,Nintendo
381,Donkey Kong Country 3: Dixie Kong's Double Trouble!,Super NES,1996,Platform,Nintendo,1.17,0.5,1.75,0.08,3.51,90s,Donkey Kong,Nintendo
1344,Dragon Ball Z,Super NES,1993,Fighting,Namco Bandai Games,0,0,1.45,0,1.45,90s,Dragon Ball,Nintendo
7476,Dragon Ball Z Hyper Dimension,Super NES,1995,Fighting,Namco Bandai Games,0,0,0.21,0,0.21,90s,Dragon Ball,Nintendo
3531,Dragon Ball Z: Chou Saiya Densetsu,Super NES,1992,Role-Playing,Namco Bandai Games,0,0,0.58,0,0.58,90s,Dragon Ball,Nintendo
1708,Dragon Ball Z: La Legende Saien,Super NES,1993,Fighting,Namco Bandai Games,0,0,1.2,0,1.2,90s,Dragon Ball,Nintendo
2835,Dragon Ball Z: Ultime Menace,Super NES,1993,Fighting,Namco Bandai Games,0,0,0.73,0,0.73,90s,Dragon Ball,Nintendo
1807,Dragon Quest I & II,Super NES,1993,Role-Playing,Enix Corporation,0,0,1.15,0,1.15,90s,Dragon Quest,Nintendo
1450,Dragon Quest III: Soshite Densetsu e...,Super NES,1996,Role-Playing,Enix Corporation,0,0,1.36,0,1.36,90s,Dragon Quest,Nintendo
542,Dragon Quest V: Tenkuu no Hanayome,Super NES,1992,Role-Playing,Enix Corporation,0,0,2.78,0.01,2.79,90s,Dragon Quest,Nintendo
437,Dragon Quest VI: Maboroshi no Daichi,Super NES,1995,Role-Playing,Enix Corporation,0,0,3.19,0,3.19,90s,Dragon Quest,Nintendo
7643,Drift King Shutokou Battle '94,Super NES,1994,Racing,BPS,0,0,0.2,0,0.2,90s,Other,Nintendo
2588,EarthBound,Super NES,1994,Role-Playing,Nintendo,0,0,0.81,0,0.81,90s,Other,Nintendo
6306,F-1 Grand Prix,Super NES,1992,Racing,Video System,0,0,0.28,0,0.28,90s,Other,Nintendo
6279,F1 ROC: Race of Champions,Super NES,1992,Sports,Ocean,0,0,0.28,0,0.28,90s,Other,Nintendo
5986,Far East of Eden Zero,Super NES,1995,Role-Playing,Hudson Soft,0,0,0.3,0,0.3,90s,Other,Nintendo
5009,Fatal Fury,Super NES,1992,Fighting,Takara,0,0,0.39,0,0.39,90s,Other,Nintendo
4396,Fatal Fury 2,Super NES,1993,Fighting,Takara,0,0,0.45,0,0.45,90s,Other,Nintendo
3661,Fatal Fury Special,Super NES,1994,Fighting,Takara,0,0,0.56,0,0.56,90s,Other,Nintendo
1008,Final Fantasy II,Super NES,1991,Role-Playing,Square,0.24,0.09,1.33,0.12,1.77,90s,Final Fantasy,Nintendo
401,Final Fantasy III,Super NES,1994,Role-Playing,SquareSoft,0.86,0,2.55,0.02,3.42,90s,Final Fantasy,Nintendo
649,Final Fantasy V,Super NES,1992,Role-Playing,SquareSoft,0,0,2.43,0.02,2.45,90s,Final Fantasy,Nintendo
1221,Final Fight,Super NES,1990,Action,Capcom,0.67,0.17,0.69,0.03,1.56,90s,Other,Nintendo
2061,Final Fight 2,Super NES,1993,Action,Capcom,0.39,0.12,0.49,0.02,1.02,90s,Other,Nintendo
2978,Fire Emblem: Monsh? no Nazo,Super NES,1994,Role-Playing,Nintendo,0,0,0.7,0,0.7,90s,Other,Nintendo
3534,Fire Emblem: Seisen no Keifu,Super NES,1996,Strategy,Nintendo,0,0,0.58,0,0.58,90s,Other,Nintendo
6658,Fire Emblem: Thracia 776,Super NES,1999,Strategy,Nintendo,0,0,0.26,0,0.26,90s,Other,Nintendo
3421,Front Mission,Super NES,1995,Strategy,SquareSoft,0,0,0.6,0,0.6,90s,Other,Nintendo
6981,Front Mission: Gun Hazard,Super NES,1996,Role-Playing,SquareSoft,0,0,0.24,0,0.24,90s,Other,Nintendo
522,F-Zero,Super NES,1990,Racing,Nintendo,1.37,0.51,0.89,0.07,2.85,90s,Other,Nintendo
5881,Ganbare Goemon 2: Kiteretsu Shougun Magginesu,Super NES,1993,Platform,Konami Digital Entertainment,0,0,0.31,0,0.31,90s,Other,Nintendo
5310,Ganbare Goemon 3: Shishi Jyuurokubei no Karakuri Manji Katame,Super NES,1994,Platform,Konami Digital Entertainment,0,0,0.36,0,0.36,90s,Other,Nintendo
5783,Ganbare Goemon: KiraKira Douchuu - Boku ga Dancer ni Natta Riyuu,Super NES,1995,Platform,Konami Digital Entertainment,0,0,0.31,0,0.31,90s,Other,Nintendo
8202,Gokujou Parodius,Super NES,1994,Shooter,Konami Digital Entertainment,0,0,0.18,0,0.18,90s,Other,Nintendo
9592,Illusion of Gaia,Super NES,1993,Role-Playing,Nintendo,0,0,0.13,0,0.13,90s,Other,Nintendo
6185,International Superstar Soccer,Super NES,1994,Sports,Konami Digital Entertainment,0,0,0.28,0,0.28,90s,Other,Nintendo
8673,International Superstar Soccer Deluxe,Super NES,1995,Sports,Konami Digital Entertainment,0,0,0.16,0,0.16,90s,Other,Nintendo
6067,Itadaki Street 2: Neon Sign wa Bara Iro ni,Super NES,1994,Misc,Enix Corporation,0,0,0.29,0,0.29,90s,Other,Nintendo
8557,Itoi Shigesato no Bass Tsuri No. 1,Super NES,1997,Sports,Nintendo,0,0,0.17,0,0.17,90s,Other,Nintendo
4821,Jikkyou Powerful Pro Yakuu '94,Super NES,1994,Sports,Konami Digital Entertainment,0,0,0.41,0,0.41,90s,Other,Nintendo
6444,Jikkyou Powerful Pro Yakyuu 2,Super NES,1995,Sports,Konami Digital Entertainment,0,0,0.27,0,0.27,90s,Other,Nintendo
4348,Jikkyou Powerful Pro Yakyuu 3,Super NES,1996,Sports,Konami Digital Entertainment,0,0,0.45,0,0.45,90s,Other,Nintendo
8659,Jikkyou Powerful Pro Yakyuu 3 '97 Haru,Super NES,1997,Sports,Konami Digital Entertainment,0,0,0.16,0,0.16,90s,Other,Nintendo
7909,Jikkyou Powerful Pro Yakyuu '96 Kaimakuban,Super NES,1996,Sports,Konami Digital Entertainment,0,0,0.19,0,0.19,90s,Other,Nintendo
7861,Jissen Pachi-Slot Hisshouhou,Super NES,1993,Misc,Sammy Corporation,0,0,0.19,0,0.19,90s,Other,Nintendo
4356,J-League Excite Stage '95,Super NES,1995,Sports,Epoch,0,0,0.45,0,0.45,90s,Other,Nintendo
7870,J-League Excite Stage '96,Super NES,1996,Sports,Epoch,0,0,0.19,0,0.19,90s,Other,Nintendo
2993,J-League Soccer: Prime Goal,Super NES,1993,Sports,Namco Bandai Games,0,0,0.69,0,0.69,90s,Other,Nintendo
3863,J-League Soccer: Prime Goal 2,Super NES,1994,Sports,Namco Bandai Games,0,0,0.53,0,0.53,90s,Other,Nintendo
2567,Kamaitachi no Yoru,Super NES,1994,Adventure,ChunSoft,0,0,0.81,0,0.81,90s,Other,Nintendo
5596,Kidou Senshi Gundam F91: Formula Senki 0122,Super NES,1991,Strategy,Namco Bandai Games,0,0,0.33,0,0.33,90s,Other,Nintendo
435,Killer Instinct,Super NES,1995,Fighting,Nintendo,2.26,0.72,0.12,0.1,3.2,90s,Other,Nintendo
1351,Kirby Super Star,Super NES,1996,Platform,Nintendo,0.26,0.07,1.09,0.02,1.44,90s,Other,Nintendo
3481,Kirby's Dream Course,Super NES,1994,Sports,Nintendo,0,0,0.59,0,0.59,90s,Other,Nintendo
5269,Kirby's Dream Land 3,Super NES,1997,Platform,Nintendo,0,0,0.36,0,0.36,90s,Other,Nintendo
5738,Live A Live,Super NES,1994,Role-Playing,SquareSoft,0,0,0.32,0,0.32,90s,Other,Nintendo
6234,Lord of Darkness,Super NES,1991,Action,Tecmo Koei,0,0,0.28,0,0.28,90s,Other,Nintendo
4104,Mario & Wario,Super NES,1993,Puzzle,Nintendo,0,0,0.49,0,0.49,90s,Mario Brothers,Nintendo
4817,Mario no Super Picross,Super NES,1995,Puzzle,Nintendo,0,0,0.41,0,0.41,90s,Mario Brothers,Nintendo
558,Mario Paint,Super NES,1992,Misc,Nintendo,1.43,0.54,0.71,0.07,2.75,90s,Mario Brothers,Nintendo
6269,Mega Man 7,Super NES,1995,Platform,Laguna,0.03,0.01,0.23,0.01,0.28,90s,Mega Man,Nintendo
8166,Mega Man Soccer,Super NES,1993,Sports,Capcom,0.04,0.01,0.13,0,0.18,90s,Mega Man,Nintendo
1780,Mega Man X,Super NES,1993,Platform,Capcom,0.57,0.08,0.5,0.01,1.16,90s,Mega Man,Nintendo
3644,Mega Man X2,Super NES,1993,Platform,Laguna,0.09,0.02,0.45,0,0.56,90s,Mega Man,Nintendo
5349,Mega Man X3,Super NES,1995,Action,Laguna,0.04,0.01,0.3,0,0.35,90s,Mega Man,Nintendo
2335,Mini-Yonku Shining Scorpion: Let's & Go!!,Super NES,1996,Racing,ASCII Entertainment,0,0,0.9,0,0.9,90s,Other,Nintendo
5750,Momotarou Dentetsu Happy,Super NES,1996,Misc,Hudson Soft,0,0,0.32,0,0.32,90s,Other,Nintendo
1245,Mortal Kombat 3,Super NES,1994,Fighting,Acclaim Entertainment,1.19,0.29,0,0.05,1.53,90s,Other,Nintendo
917,Mortal Kombat II,Super NES,1993,Fighting,Acclaim Entertainment,1.48,0.39,0,0.06,1.93,90s,Other,Nintendo
4920,Mystery Dungeon: Shiren the Wanderer,Super NES,1995,Role-Playing,ChunSoft,0,0,0.4,0,0.4,90s,Other,Nintendo
9678,Mystic Ark,Super NES,1995,Role-Playing,Enix Corporation,0,0,0.13,0,0.13,90s,Other,Nintendo
1418,NBA Jam,Super NES,1994,Sports,Acclaim Entertainment,1.19,0.16,0,0.03,1.39,90s,Other,Nintendo
2078,NBA Jam Tournament Edition,Super NES,1995,Sports,Acclaim Entertainment,0.87,0.12,0,0.02,1.01,90s,Other,Nintendo
6338,Nichibutsu Arcade Classics,Super NES,1995,Misc,Nichibutsu,0,0,0.28,0,0.28,90s,Other,Nintendo
3274,Nobunaga no Yabou: Haouden,Super NES,1993,Strategy,Tecmo Koei,0.3,0,0.32,0,0.62,90s,Other,Nintendo
8528,Nobunaga no Yabou: Tenshoki,Super NES,1996,Strategy,Tecmo Koei,0,0,0.17,0,0.17,90s,Other,Nintendo
8628,Otogirisou,Super NES,1992,Adventure,ChunSoft,0,0,0.16,0,0.16,90s,Other,Nintendo
7841,Parlor! Mini 4,Super NES,1996,Misc,Nippon Telenet,0,0,0.19,0,0.19,90s,Other,Nintendo
1824,Pilotwings,Super NES,1990,Simulation,Nintendo,0.46,0.17,0.48,0.02,1.14,90s,Other,Nintendo
9351,RockMan & Forte,Super NES,1998,Platform,Capcom,0,0,0.14,0,0.14,90s,Other,Nintendo
6700,Romance of the Three Kingdoms II,Super NES,1991,Strategy,Tecmo Koei,0,0,0.25,0,0.25,90s,Other,Nintendo
6160,Romance of the Three Kingdoms III: Dragon of Destiny,Super NES,1992,Strategy,Tecmo Koei,0,0,0.29,0,0.29,90s,Other,Nintendo
3829,Romance of the Three Kingdoms IV: Wall of Fire,Super NES,1994,Strategy,Tecmo Koei,0,0,0.53,0,0.53,90s,Other,Nintendo
2175,Romancing SaGa,Super NES,1992,Role-Playing,SquareSoft,0,0,0.97,0,0.97,90s,Other,Nintendo
1754,Romancing SaGa 2,Super NES,1993,Role-Playing,SquareSoft,0,0,1.17,0,1.17,90s,Other,Nintendo
1538,Romancing SaGa 3,Super NES,1995,Role-Playing,SquareSoft,0,0,1.29,0.01,1.3,90s,Other,Nintendo
5898,RPG Tsukuru 2,Super NES,1996,Role-Playing,ASCII Entertainment,0,0,0.31,0,0.31,90s,Other,Nintendo
8930,Rudra no Hihou,Super NES,1996,Role-Playing,SquareSoft,0,0,0.15,0,0.15,90s,Other,Nintendo
7390,Sailor Moon,Super NES,1993,Action,Namco Bandai Games,0,0,0.22,0,0.22,90s,Other,Nintendo
4874,Samurai Shodown,Super NES,1994,Fighting,Takara,0,0,0.4,0,0.4,90s,Other,Nintendo
8746,Saturday Night Slam Masters,Super NES,1994,Fighting,Capcom,0,0,0.16,0,0.16,90s,Other,Nintendo
6122,SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,Super NES,1991,Role-Playing,Angel Studios,0,0,0.29,0,0.29,90s,Other,Nintendo
7621,SD Gundam GNext,Super NES,1995,Strategy,Namco Bandai Games,0,0,0.2,0,0.2,90s,Other,Nintendo
8059,SD Gundam GX,Super NES,1994,Strategy,Namco Bandai Games,0,0,0.19,0,0.19,90s,Other,Nintendo
977,Secret of Mana,Super NES,1993,Role-Playing,SquareSoft,0.25,0.07,1.49,0.02,1.83,90s,Other,Nintendo
2387,Seiken Densetsu 3,Super NES,1995,Role-Playing,SquareSoft,0,0,0.89,0,0.89,90s,Other,Nintendo
5218,Shin Megami Tensei II,Super NES,1994,Role-Playing,Atlus,0,0,0.37,0,0.37,90s,Other,Nintendo
5730,Shin Momotarou Densetsu,Super NES,1993,Role-Playing,Hudson Soft,0,0,0.32,0,0.32,90s,Other,Nintendo
880,SimCity,Super NES,1991,Simulation,Nintendo,0.93,0.27,0.75,0.04,1.98,90s,Other,Nintendo
4138,SimCity 2000,Super NES,1995,Simulation,THQ,0,0,0.49,0,0.49,90s,Other,Nintendo
8682,SimEarth: The Living Planet,Super NES,1991,Simulation,Imagineer,0,0,0.16,0,0.16,90s,Other,Nintendo
6385,Slam Dunk: Yonkyo Taiketsu!!,Super NES,1994,Sports,Namco Bandai Games,0,0,0.27,0,0.27,90s,Other,Nintendo
9980,Slayers,Super NES,1994,Role-Playing,Banpresto,0,0,0.12,0,0.12,90s,Other,Nintendo
4336,Space Invaders,Super NES,1994,Shooter,Taito,0,0,0.46,0,0.46,90s,Other,Nintendo
488,Star Fox,Super NES,1993,Shooter,Nintendo,1.61,0.51,0.8,0.07,2.99,90s,Other,Nintendo
7158,Star Ocean,Super NES,1996,Role-Playing,Enix Corporation,0,0,0.23,0,0.23,90s,Other,Nintendo
8540,Street Fighter Alpha 2,Super NES,1996,Fighting,Nintendo,0,0,0.17,0,0.17,90s,Other,Nintendo
297,Street Fighter II Turbo,Super NES,1992,Fighting,Capcom,1.42,0.51,2.1,0.07,4.1,90s,Other,Nintendo
143,Street Fighter II: The World Warrior,Super NES,1992,Fighting,Capcom,2.47,0.83,2.87,0.12,6.3,90s,Other,Nintendo
5350,Stunt Race FX,Super NES,1993,Racing,Nintendo,0,0,0.35,0,0.35,90s,Other,Nintendo
7281,Super Adventure Island,Super NES,1992,Platform,Hudson Soft,0,0,0.22,0,0.22,90s,Other,Nintendo
7776,Super Baseball Simulator 1.000,Super NES,1991,Sports,Culture Brain,0,0,0.2,0,0.2,90s,Other,Nintendo
4299,Super Batter Up,Super NES,1992,Sports,Namco Bandai Games,0,0,0.46,0,0.46,90s,Other,Nintendo
3586,Super Bomberman,Super NES,1992,Puzzle,Hudson Soft,0,0,0.57,0,0.57,90s,Other,Nintendo
2572,Super Bomberman 2,Super NES,1994,Puzzle,Hudson Soft,0,0,0.81,0,0.81,90s,Other,Nintendo
2943,Super Bomberman 3,Super NES,1994,Puzzle,Hudson Soft,0,0,0.7,0,0.7,90s,Other,Nintendo
4492,Super Bomberman 4,Super NES,1996,Puzzle,Hudson Soft,0,0,0.44,0,0.44,90s,Other,Nintendo
5968,Super Bomberman 5,Super NES,1997,Puzzle,Hudson Soft,0,0,0.3,0,0.3,90s,Other,Nintendo
3245,Super Castlevania IV,Super NES,1991,Platform,Konami Digital Entertainment,0.32,0.05,0.25,0.01,0.63,90s,Castlevania,Nintendo
5017,Super Famista 3,Super NES,1994,Sports,Namco Bandai Games,0,0,0.39,0,0.39,90s,Other,Nintendo
4698,Super Famista 4,Super NES,1995,Sports,Namco Bandai Games,0,0,0.42,0,0.42,90s,Other,Nintendo
4057,Super Famista 5,Super NES,1996,Sports,Namco Bandai Games,0,0,0.5,0,0.5,90s,Other,Nintendo
5004,Super Fire ProWrestling,Super NES,1991,Fighting,Human Entertainment,0,0,0.39,0,0.39,90s,Other,Nintendo
5249,Super Fire ProWrestling Special,Super NES,1994,Fighting,Human Entertainment,0,0,0.36,0,0.36,90s,Other,Nintendo
6184,Super Fire ProWrestling X,Super NES,1995,Fighting,Human Entertainment,0,0,0.28,0,0.28,90s,Other,Nintendo
5172,Super Formation Soccer 94,Super NES,1994,Sports,Human Entertainment,0,0,0.37,0,0.37,90s,Other,Nintendo
1741,Super Ghouls 'n Ghosts,Super NES,1991,Platform,Capcom,0.5,0.14,0.52,0.02,1.18,90s,Other,Nintendo
59,Super Mario All-Stars,Super NES,1993,Platform,Nintendo,5.99,2.15,2.12,0.29,10.55,90s,Mario Brothers,Nintendo
80,Super Mario Kart,Super NES,1992,Racing,Nintendo,3.54,1.24,3.81,0.18,8.76,90s,Mario Brothers,Nintendo
788,Super Mario RPG: Legend of the Seven Stars,Super NES,1996,Role-Playing,Nintendo,0.66,0,1.45,0.03,2.14,90s,Mario Brothers,Nintendo
19,Super Mario World,Super NES,1990,Platform,Nintendo,12.78,3.75,3.54,0.55,20.61,90s,Mario Brothers,Nintendo
294,Super Mario World 2: Yoshi's Island,Super NES,1995,Platform,Nintendo,1.65,0.61,1.76,0.09,4.12,90s,Mario Brothers,Nintendo
1381,Super Metroid,Super NES,1994,Action,Nintendo,0.57,0.12,0.71,0.02,1.42,90s,Other,Nintendo
4248,Super Momotarou Dentetsu DX,Super NES,1995,Misc,Hudson Soft,0,0,0.47,0,0.47,90s,Other,Nintendo
2328,Super Momotarou Dentetsu III,Super NES,1994,Simulation,Hudson Soft,0,0,0.91,0,0.91,90s,Other,Nintendo
6484,Super Nazo Puyo: Ruruu no Ruu,Super NES,1995,Puzzle,Banpresto,0,0,0.27,0,0.27,90s,Other,Nintendo
